Ask Price,Car Model,Brand,Depreciation,Registration Date,Category,Mileage,Engine Capacity,Images
14800,Vios 1.5A E Sports (COE till 08/2023),Toyota,7460,12-Aug-2008,Sedan,180000,1497,https://i.i-sgcm.com/cars_used/202108/1021186_small.jpg
112800,Estima 2.4A Aeras Premium Moonroof,Toyota,15870,01-Jun-2017,MPV,66103,2362,https://i.i-sgcm.com/cars_used/202105/998961_small.jpg
18800,Vios 1.5A E (COE till 12/2023),Toyota,8180,05-Dec-2008,Sedan,159000,1497,https://i.i-sgcm.com/cars_used/202105/996821_small.jpg
73800,Prius Hybrid 1.8A,Toyota,12280,07-Jun-2017,Hatchback,43000,1798,https://i.i-sgcm.com/cars_used/202105/993432_small.jpg
99900,Harrier 2.0A Premium Panoramic,Toyota,12950,28-Dec-2017,SUV,26700,1986,https://i.i-sgcm.com/cars_used/202106/1006363_small.jpg
191900,Vellfire Hybrid 2.5A X,Toyota,16640,05-May-2021,MPV,8400,2493,https://i.i-sgcm.com/cars_used/202107/1017705_small.jpg
54515,Corolla Altis 1.6A Elegance,Toyota,10460,26-Nov-2015,Sedan,93000,1598,https://i.i-sgcm.com/cars_used/202106/1005179_small.jpg
65800,Wish 1.8A Elegance,Toyota,10490,13-Dec-2016,MPV,77109,1798,https://i.i-sgcm.com/cars_used/202108/1022837_small.jpg
54800,Wish 1.8A Elegance,Toyota,10300,28-Sep-2015,MPV,101123,1798,https://i.i-sgcm.com/cars_used/202107/1015152_small.jpg
49000,Vios 1.5A E,Toyota,8880,16-May-2016,Sedan,108000,1497,https://i.i-sgcm.com/cars_used/202108/1023193_small.jpg
79888,Harrier 2.0A Elegance Panoramic,Toyota,13410,27-Jul-2016,SUV,79212,1986,https://i.i-sgcm.com/cars_used/202108/1023144_small.jpg
69500,Sienta Hybrid 1.5A G LED Safety Sense,Toyota,11170,16-Aug-2017,MPV,50000,1496,https://i.i-sgcm.com/cars_used/202108/1021975_small.jpg
72500,Vios 1.5A E,Toyota,8340,28-Jun-2019,Sedan,22000,1496,https://i.i-sgcm.com/cars_used/202108/1021274_small.jpg
84800,Sienta 1.5A X,Toyota,8880,30-Jul-2020,MPV,12000,1496,https://i.i-sgcm.com/cars_used/202106/1009693_small.jpg
60800,Corolla Altis 1.6A Elegance,Toyota,10310,21-Jul-2016,Sedan,81715,1598,https://i.i-sgcm.com/cars_used/202106/1008188_small.jpg
71500,Wish 1.8A Elegance,Toyota,10460,04-Jul-2017,MPV,62000,1798,https://i.i-sgcm.com/cars_used/202106/1007727_small.jpg
72800,Dyna 150 3.0M,Toyota,10810,10-May-2018,Truck,17500,2982,https://i.i-sgcm.com/cars_used/202104/982849_small.jpg
79800,Harrier 2.0A Elegance,Toyota,12450,29-Dec-2016,SUV,79000,1986,https://i.i-sgcm.com/cars_used/202108/1023146_small.jpg
80800,Hiace 2.8A DX,Toyota,8860,30-Sep-2020,Van,13515,2754,https://i.i-sgcm.com/cars_used/202108/1019449_small.jpg
123800,Noah Hybrid 1.8A X,Toyota,12440,21-May-2020,MPV,12845,1797,https://i.i-sgcm.com/cars_used/202107/1014871_small.jpg
92888,C-HR Hybrid 1.8A S,Toyota,10850,21-Feb-2019,SUV,20000,1797,https://i.i-sgcm.com/cars_used/202106/1007457_small.jpg
84800,Corolla Altis 1.6A Elegance,Toyota,9460,18-Jun-2019,Sedan,52309,1598,https://i.i-sgcm.com/cars_used/202104/987017_small.jpg
91888,Sienta Hybrid 1.5A X LED,Toyota,9760,20-Feb-2020,MPV,6511,1496,https://i.i-sgcm.com/cars_used/202103/975353_small.jpg
65999,Wish 1.8A,Toyota,10640,21-Nov-2016,MPV,76000,1798,https://i.i-sgcm.com/cars_used/202108/1023127_small.jpg
76800,Camry 2.5A,Toyota,11570,02-Nov-2016,Luxury,78000,2494,https://i.i-sgcm.com/cars_used/202108/1020505_small.jpg
89800,Dyna 150 3.0M,Toyota,9130,18-Jun-2021,Truck,1,2982,https://i.i-sgcm.com/cars_used/202106/1008942_small.jpg
65500,Corolla Altis 1.6A Eco,Toyota,9390,20-Oct-2017,Sedan,87888,1598,https://i.i-sgcm.com/cars_used/202108/1019121_small.jpg
79800,Vios 1.5A E,Toyota,8450,30-Mar-2020,Sedan,18500,1496,https://i.i-sgcm.com/cars_used/202107/1014257_small.jpg
234900,Alphard 2.5A S C-Package Moonroof,Toyota,20700,30-Jun-2021,MPV,14,2493,https://i.i-sgcm.com/cars_used/202107/1011324_small.jpg
117800,Noah Hybrid 1.8A X,Toyota,12880,27-Aug-2019,MPV,20180,1797,https://i.i-sgcm.com/cars_used/202106/1002376_small.jpg
48900,Corolla Axio Hybrid 1.5A G,Toyota,9360,02-Aug-2016,Sedan,62800,1496,https://i.i-sgcm.com/cars_used/202108/1020615_small.jpg
73800,Vios 1.5A E,Toyota,8320,30-Aug-2019,Sedan,50000,1496,https://i.i-sgcm.com/cars_used/202106/1001108_small.jpg
25500,Vios 1.5A E (COE till 01/2025),Toyota,7370,09-Feb-2010,Sedan,160325,1497,https://i.i-sgcm.com/cars_used/202108/1023108_small.jpg
47800,Corolla Altis 1.6A Elegance,Toyota,10480,29-Jun-2015,Sedan,97193,1598,https://i.i-sgcm.com/cars_used/202108/1023106_small.jpg
69800,Mark X 3.0A G (COE till 01/2029),Toyota,9460,02-Jan-2009,Luxury,161000,2994,https://i.i-sgcm.com/cars_used/202108/1023158_small.jpg
60800,Hiace 3.0M,Toyota,9800,31-Oct-2017,Van,68818,2982,https://i.i-sgcm.com/cars_used/202108/1023157_small.jpg
77800,Harrier 2.0A Elegance,Toyota,13820,04-May-2016,SUV,63000,1986,https://i.i-sgcm.com/cars_used/202107/1016345_small.jpg
76988,C-HR Hybrid 1.8A S LED,Toyota,10700,08-May-2018,SUV,38237,1797,https://i.i-sgcm.com/cars_used/202107/1011466_small.jpg
113800,Vellfire 2.5A X,Toyota,15760,06-Jul-2017,MPV,75000,2493,https://i.i-sgcm.com/cars_used/202105/999810_small.jpg
81800,Harrier 2.0A Premium Panoramic,Toyota,13810,11-May-2016,SUV,49187,1986,https://i.i-sgcm.com/cars_used/202108/1021007_small.jpg
81800,Harrier 2.0A Premium Panoramic,Toyota,13700,29-Apr-2016,SUV,50289,1986,https://i.i-sgcm.com/cars_used/202108/1019909_small.jpg
68800,Vellfire 2.4A Z G-Edition Moonroof,Toyota,17530,14-Mar-2014,MPV,197000,2362,https://i.i-sgcm.com/cars_used/202108/1023089_small.jpg
29800,Camry 2.0A (COE till 02/2025),Toyota,8580,05-Feb-2010,Luxury,132000,1998,https://i.i-sgcm.com/cars_used/202108/1023081_small.jpg
69800,Wish 1.8A,Toyota,10670,27-Mar-2017,MPV,89000,1798,https://i.i-sgcm.com/cars_used/202107/1011838_small.jpg
107800,Harrier 2.0A Turbo G Panoramic,Toyota,13410,23-Mar-2018,SUV,65000,1998,https://i.i-sgcm.com/cars_used/202106/1001765_small.jpg
74800,Camry 2.5A (OPC),Toyota,10430,14-Mar-2017,Luxury,36423,2494,https://i.i-sgcm.com/cars_used/202108/1023141_small.jpg
58800,Dyna 150 3.0M,Toyota,10090,15-Jun-2017,Truck,109617,2982,https://i.i-sgcm.com/cars_used/202107/1017876_small.jpg
38800,Corolla Altis 1.6A (New 5-yr COE),Toyota,7760,20-Sep-2011,Sedan,99000,1598,https://i.i-sgcm.com/cars_used/202107/1016630_small.jpg
39800,Corolla Altis 1.6A Elegance (New 5-yr COE),Toyota,7960,22-Jul-2011,Sedan,116000,1598,https://i.i-sgcm.com/cars_used/202107/1013605_small.jpg
85800,Golf GTI 5DR Sunroof,Volkswagen,15110,14-Apr-2016,Sports,81000,1984,https://i.i-sgcm.com/cars_used/202108/1023753_small.jpg
61800,Golf 1.4A TSI,Volkswagen,10890,26-Oct-2016,Hatchback,89000,1395,https://i.i-sgcm.com/cars_used/202104/986155_small.jpg
157888,Golf GTI 5DR,Volkswagen,17460,28-Jun-2019,Sports,43000,1984,https://i.i-sgcm.com/cars_used/202108/1023715_small.jpg
67000,Scirocco 1.4A TSI (COE till 08/2030),Volkswagen,7410,05-Jan-2011,Sports,131000,1390,https://i.i-sgcm.com/cars_used/202108/1023746_small.jpg
72500,CC 2.0A TSI,Volkswagen,12850,19-Aug-2015,Luxury,64000,1984,https://i.i-sgcm.com/cars_used/202108/1023634_small.jpg
68800,Polo GTI 5DR (New 10-yr COE),Volkswagen,6880,29-Aug-2011,Hatchback,154000,1390,https://i.i-sgcm.com/cars_used/202105/996683_small.jpg
49800,Polo GP 1.2A TSI Sunroof,Volkswagen,9640,31-May-2016,Hatchback,60000,1197,https://i.i-sgcm.com/cars_used/202108/1023719_small.jpg
58988,Transporter 2.0A,Volkswagen,9750,05-Sep-2017,Van,60000,1968,https://i.i-sgcm.com/cars_used/202108/1023289_small.jpg
71500,Scirocco 1.4A TSI Sunroof (New 10-yr COE),Volkswagen,7150,11-Oct-2011,Sports,163298,1390,https://i.i-sgcm.com/cars_used/202108/1021861_small.jpg
70900,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,7090,18-Nov-2011,Sports,90000,1390,https://i.i-sgcm.com/cars_used/202108/1023699_small.jpg
96800,Sharan 2.0A TSI Sunroof (New 10-yr COE),Volkswagen,9670,11-Nov-2011,MPV,137000,1984,https://i.i-sgcm.com/cars_used/202107/1018707_small.jpg
51888,Jetta GP 1.4A TSI,Volkswagen,9010,31-May-2016,Sedan,82000,1390,https://i.i-sgcm.com/cars_used/202106/1006316_small.jpg
70800,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,7080,01-Oct-2011,Sports,102000,1390,https://i.i-sgcm.com/cars_used/202104/991207_small.jpg
68800,Scirocco 1.4A TSI Sunroof (COE till 11/2030),Volkswagen,7400,08-Dec-2010,Sports,128000,1390,https://i.i-sgcm.com/cars_used/202108/1023563_small.jpg
56800,Polo GP 1.2A TSI Sunroof,Volkswagen,9900,30-Dec-2016,Hatchback,69085,1197,https://i.i-sgcm.com/cars_used/202108/1021994_small.jpg
72800,Transporter T6,Volkswagen,8700,30-Dec-2019,Van,35868,1968,https://i.i-sgcm.com/cars_used/202106/1006514_small.jpg
69800,Golf 1.4A TSI,Volkswagen,10780,26-Sep-2017,Hatchback,62000,1395,https://i.i-sgcm.com/cars_used/202108/1021118_small.jpg
111800,Sharan 2.0A TSI,Volkswagen,13630,02-May-2018,MPV,48962,1984,https://i.i-sgcm.com/cars_used/202108/1023548_small.jpg
69800,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,6980,21-Nov-2011,Sports,115008,1390,https://i.i-sgcm.com/cars_used/202103/975795_small.jpg
39500,Scirocco 1.4A TSI (COE till 11/2025),Volkswagen,9210,10-Dec-2010,Sports,145000,1390,https://i.i-sgcm.com/cars_used/202108/1023521_small.jpg
32800,Polo 1.4A (COE till 09/2025),Volkswagen,8000,23-Sep-2010,Hatchback,124597,1390,https://i.i-sgcm.com/cars_used/202108/1023456_small.jpg
51800,Beetle 1.2A TSI,Volkswagen,12450,28-May-2015,Hatchback,40500,1197,https://i.i-sgcm.com/cars_used/202108/1023438_small.jpg
59800,Golf 1.2A TSI,Volkswagen,9110,15-Nov-2017,Hatchback,78000,1197,https://i.i-sgcm.com/cars_used/202107/1014019_small.jpg
37998,Golf 1.4A TSI,Volkswagen,12420,26-Jun-2014,Hatchback,95220,1395,https://i.i-sgcm.com/cars_used/202108/1023471_small.jpg
49388,Golf 1.4A TSI,Volkswagen,10250,30-Dec-2015,Hatchback,103000,1395,https://i.i-sgcm.com/cars_used/202108/1023396_small.jpg
50800,Jetta GP 1.4A TSI,Volkswagen,8840,19-May-2016,Sedan,89000,1390,https://i.i-sgcm.com/cars_used/202108/1023408_small.jpg
99988,Golf SV 1.4A TSI Comfortline,Volkswagen,10570,31-Oct-2019,Hatchback,29000,1395,https://i.i-sgcm.com/cars_used/202108/1023363_small.jpg
40000,Golf 1.4A TSI,Volkswagen,15150,23-Jan-2014,Hatchback,79999,1395,https://i.i-sgcm.com/cars_used/202108/1023344_small.jpg
32888,Scirocco 1.4A TSI (COE till 02/2025),Volkswagen,9440,10-Feb-2010,Sports,130000,1390,https://i.i-sgcm.com/cars_used/202104/982293_small.jpg
78500,Sportsvan 1.4A Highline,Volkswagen,9760,30-Jan-2018,Hatchback,69000,1395,https://i.i-sgcm.com/cars_used/202106/1002115_small.jpg
92800,Golf R 5DR,Volkswagen,20080,16-Jan-2015,Sports,58000,1984,https://i.i-sgcm.com/cars_used/202108/1023269_small.jpg
49100,Golf 1.2A TSI,Volkswagen,9910,01-Mar-2016,Hatchback,54290,1197,https://i.i-sgcm.com/cars_used/202108/1023340_small.jpg
48777,Golf 1.2A TSI,Volkswagen,9220,22-Jun-2016,Hatchback,88000,1197,https://i.i-sgcm.com/cars_used/202104/984127_small.jpg
41800,Caddy 1.6A TDI,Volkswagen,10290,09-Sep-2015,Van,87000,1598,https://i.i-sgcm.com/cars_used/202105/995800_small.jpg
56300,Jetta GP 1.4A TSI,Volkswagen,8830,30-Dec-2016,Sedan,62000,1390,https://i.i-sgcm.com/cars_used/202103/980458_small.jpg
63300,Touran 1.4A TSI (COE till 03/2026),Volkswagen,13700,07-Jul-2011,MPV,153361,1390,https://i.i-sgcm.com/cars_used/202108/1023313_small.jpg
74800,Tiguan 2.0A TSI (COE till 05/2031),Volkswagen,7680,12-May-2011,SUV,65000,1984,https://i.i-sgcm.com/cars_used/202104/990077_small.jpg
22800,Caddy 2.0M (COE till 04/2025),Volkswagen,6260,08-Apr-2010,Van,156288,1968,https://i.i-sgcm.com/cars_used/202107/1013722_small.jpg
129988,Touran 1.4A TSI Comfortline,Volkswagen,13570,25-Feb-2020,MPV,39000,1395,https://i.i-sgcm.com/cars_used/202108/1022492_small.jpg
19800,New Beetle 1.6A (COE till 02/2024),Volkswagen,7800,24-Jun-2009,Hatchback,121000,1595,https://i.i-sgcm.com/cars_used/202108/1023263_small.jpg
137988,Passat 2.0A TSI Business,Volkswagen,12630,01-Apr-2021,Luxury,6500,1984,https://i.i-sgcm.com/cars_used/202108/1023258_small.jpg
48800,Jetta GP 1.4A TSI,Volkswagen,9400,20-Nov-2015,Sedan,70600,1390,https://i.i-sgcm.com/cars_used/202108/1023094_small.jpg
43000,Touran 1.4A TSI (New 5-yr COE),Volkswagen,8600,16-Jan-2012,MPV,113000,1390,https://i.i-sgcm.com/cars_used/202106/1004253_small.jpg
97000,Touran 1.4A TSI Comfortline EQP,Volkswagen,11970,15-Aug-2018,MPV,63000,1395,https://i.i-sgcm.com/cars_used/202104/983381_small.jpg
77800,Golf 1.4A TSI EQP Sunroof,Volkswagen,11160,28-Nov-2017,Hatchback,45500,1395,https://i.i-sgcm.com/cars_used/202105/1000258_small.jpg
57000,Golf 1.2A TSI (COE till 07/2030),Volkswagen,6390,20-Jul-2010,Hatchback,137000,1197,https://i.i-sgcm.com/cars_used/202011/941273_small.jpg
70800,Beetle 1.2A TSI (New 10-yr COE),Volkswagen,7080,25-Jul-2012,Hatchback,91000,1197,https://i.i-sgcm.com/cars_used/202108/1023206_small.jpg
98777,Golf 1.4A TSI Highline Sunroof,Volkswagen,10850,25-Jun-2019,Hatchback,33000,1395,https://i.i-sgcm.com/cars_used/202107/1014539_small.jpg
48800,Beetle 1.2A TSI,Volkswagen,11560,12-Jun-2015,Hatchback,67000,1197,https://i.i-sgcm.com/cars_used/202108/1023207_small.jpg
152000,Golf GTI 5DR Sunroof,Volkswagen,17500,27-Feb-2019,Sports,42000,1984,https://i.i-sgcm.com/cars_used/202108/1020116_small.jpg
47800,Golf 1.4A TSI,Volkswagen,10560,18-Sep-2015,Hatchback,104576,1395,https://i.i-sgcm.com/cars_used/202102/965721_small.jpg
54988,Polo GP 1.2A TSI Sunroof,Volkswagen,8370,29-Sep-2017,Hatchback,72000,1197,https://i.i-sgcm.com/cars_used/202108/1023113_small.jpg
50800,Golf 1.2A TSI (OPC),Volkswagen,7840,31-Jul-2017,Hatchback,45000,1197,https://i.i-sgcm.com/cars_used/202108/1021538_small.jpg
55555,Polo GP 1.2A TSI Sunroof,Volkswagen,8460,29-Sep-2017,Hatchback,66168,1197,https://i.i-sgcm.com/cars_used/202108/1020751_small.jpg
47800,Jetta GP 1.4A TSI Highline,Volkswagen,9120,22-Oct-2015,Sedan,120000,1390,https://i.i-sgcm.com/cars_used/202107/1016310_small.jpg
44800,Golf 1.4A TSI,Volkswagen,9970,28-Aug-2015,Hatchback,112328,1395,https://i.i-sgcm.com/cars_used/202107/1018975_small.jpg
87800,Passat 1.8A TSI,Volkswagen,10900,09-Feb-2018,Luxury,73151,1798,https://i.i-sgcm.com/cars_used/202106/1007910_small.jpg
42800,Golf 1.4A TSI (COE till 01/2026),Volkswagen,9600,17-Mar-2011,Hatchback,58175,1390,https://i.i-sgcm.com/cars_used/202107/1014688_small.jpg
42888,Golf 1.4A TSI (New 5-yr COE),Volkswagen,8570,19-Jan-2012,Hatchback,96558,1390,https://i.i-sgcm.com/cars_used/202104/990890_small.jpg
54800,Golf 1.2A TSI,Volkswagen,9260,08-Feb-2017,Hatchback,108000,1197,https://i.i-sgcm.com/cars_used/202107/1016991_small.jpg
30888,Golf 1.4A TSI,Volkswagen,13950,14-Aug-2013,Hatchback,130000,1395,https://i.i-sgcm.com/cars_used/202108/1023110_small.jpg
26800,Golf 1.4A TSI,Volkswagen,12160,29-Jul-2013,Hatchback,100674,1395,https://i.i-sgcm.com/cars_used/202108/1023102_small.jpg
67800,Scirocco 1.4A TSI (COE till 03/2031),Volkswagen,6960,16-May-2011,Sports,102000,1390,https://i.i-sgcm.com/cars_used/202104/984855_small.jpg
19888,Touran 1.4A TSI (OPC),Volkswagen,10790,18-Jun-2012,MPV,158000,1390,https://i.i-sgcm.com/cars_used/202105/997109_small.jpg
58800,Scirocco 1.4A TSI (COE till 05/2029),Volkswagen,7550,11-Sep-2009,Sports,148000,1390,https://i.i-sgcm.com/cars_used/202108/1023018_small.jpg
30800,Jetta 1.4A TSI (COE till 10/2025),Volkswagen,7320,01-Nov-2010,Sedan,108000,1390,https://i.i-sgcm.com/cars_used/202106/1003171_small.jpg
70800,Polo GTI 3DR (New 10-yr COE),Volkswagen,7080,16-Sep-2011,Hatchback,125000,1390,https://i.i-sgcm.com/cars_used/202105/994815_small.jpg
73800,Sharan 2.0A TSI Sunroof,Volkswagen,12980,29-May-2015,MPV,78000,1984,https://i.i-sgcm.com/cars_used/202106/1009074_small.jpg
69500,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,6950,11-Nov-2011,Sports,121400,1390,https://i.i-sgcm.com/cars_used/202108/1023012_small.jpg
58800,Scirocco GP 1.4A TSI,Volkswagen,10890,23-Feb-2016,Sports,66000,1390,https://i.i-sgcm.com/cars_used/202103/975520_small.jpg
19800,Jetta 1.4A TSI,Volkswagen,13640,28-May-2012,Sedan,145500,1390,https://i.i-sgcm.com/cars_used/202108/1022950_small.jpg
125888,Touran 1.4A TSI Comfortline EQP,Volkswagen,12530,16-Jul-2020,MPV,12000,1395,https://i.i-sgcm.com/cars_used/202106/1005686_small.jpg
38500,Passat 2.0A FSI (COE till 05/2026),Volkswagen,8040,28-Jun-2006,Luxury,145200,1984,https://i.i-sgcm.com/cars_used/202107/1015246_small.jpg
159800,Golf GTI 5DR Sunroof,Volkswagen,15760,10-Jun-2020,Sports,14000,1984,https://i.i-sgcm.com/cars_used/202107/1010031_small.jpg
75800,Scirocco GP 1.4A TSI,Volkswagen,11060,14-Aug-2017,Sports,60900,1390,https://i.i-sgcm.com/cars_used/202106/1001295_small.jpg
56800,Polo GP 1.2A TSI Sunroof,Volkswagen,8660,29-Sep-2017,Hatchback,60100,1197,https://i.i-sgcm.com/cars_used/202108/1020001_small.jpg
52555,Jetta GP 1.4A TSI Highline,Volkswagen,9200,18-Feb-2016,Sedan,72536,1390,https://i.i-sgcm.com/cars_used/202108/1022330_small.jpg
54988,Polo GP 1.2A TSI Sunroof,Volkswagen,8370,29-Sep-2017,Hatchback,75000,1197,https://i.i-sgcm.com/cars_used/202107/1016283_small.jpg
56000,Polo 1.2A TSI Sunroof,Volkswagen,8350,15-Dec-2017,Hatchback,47000,1197,https://i.i-sgcm.com/cars_used/202107/1014753_small.jpg
71988,Sharan 2.0A TSI Sunroof,Volkswagen,13050,31-Mar-2015,MPV,80000,1984,https://i.i-sgcm.com/cars_used/202106/1003095_small.jpg
117800,Sharan 2.0A TSI Sunroof,Volkswagen,13690,17-Sep-2018,MPV,50211,1984,https://i.i-sgcm.com/cars_used/202107/1010853_small.jpg
118800,Golf GTI 5DR Sunroof (New 10-yr COE),Volkswagen,11870,10-Jul-2013,Sports,105000,1984,https://i.i-sgcm.com/cars_used/202107/1018260_small.jpg
67833,Golf 1.4A TSI R-Line Sunroof,Volkswagen,12000,25-Jul-2016,Hatchback,106400,1395,https://i.i-sgcm.com/cars_used/202108/1022828_small.jpg
73800,Golf 1.0A TSI,Volkswagen,9390,31-Jul-2018,Hatchback,44000,999,https://i.i-sgcm.com/cars_used/202107/1018435_small.jpg
32500,Golf 1.4A TSI,Volkswagen,12380,30-Sep-2013,Hatchback,77000,1395,https://i.i-sgcm.com/cars_used/202107/1010285_small.jpg
78800,Beetle 1.2A TSI (New 10-yr COE),Volkswagen,7880,05-Jul-2012,Hatchback,65600,1197,https://i.i-sgcm.com/cars_used/202108/1022793_small.jpg
50988,Polo GP 1.2A TSI Sunroof,Volkswagen,9400,31-Aug-2016,Hatchback,61000,1197,https://i.i-sgcm.com/cars_used/202108/1019859_small.jpg
55800,Golf 1.2A TSI,Volkswagen,9640,29-Dec-2016,Hatchback,92000,1197,https://i.i-sgcm.com/cars_used/202107/1012817_small.jpg
103800,Passat 1.8A TSI Highline Sunroof,Volkswagen,11560,31-Dec-2018,Luxury,33000,1798,https://i.i-sgcm.com/cars_used/202105/998643_small.jpg
71500,Golf 1.4A TSI,Volkswagen,10850,25-Sep-2017,Hatchback,36000,1395,https://i.i-sgcm.com/cars_used/202107/1014910_small.jpg
70800,Golf 1.0A TSI,Volkswagen,8960,31-Jul-2018,Hatchback,65000,999,https://i.i-sgcm.com/cars_used/202107/1010325_small.jpg
111800,Sharan 2.0A TSI Sunroof,Volkswagen,13670,24-Apr-2018,MPV,69338,1984,https://i.i-sgcm.com/cars_used/202106/1008382_small.jpg
34800,Caddy 1.6A TDI (New 5-yr COE),Volkswagen,6960,21-Sep-2011,Van,184462,1598,https://i.i-sgcm.com/cars_used/202105/991747_small.jpg
29800,Polo 1.4A (COE till 06/2025),Volkswagen,7780,16-Jun-2010,Hatchback,132000,1390,https://i.i-sgcm.com/cars_used/202107/1018926_small.jpg
40008,Scirocco 1.4A TSI Sunroof (COE till 12/2025),Volkswagen,9170,28-Dec-2010,Sports,94788,1390,https://i.i-sgcm.com/cars_used/202107/1016286_small.jpg
47550,Passat 1.4A TSI,Volkswagen,10840,02-Jan-2015,Luxury,80000,1390,https://i.i-sgcm.com/cars_used/202107/1015507_small.jpg
97000,Golf GTI 5DR (COE till 04/2031),Volkswagen,9990,28-Mar-2012,Sports,99000,1984,https://i.i-sgcm.com/cars_used/202107/1010676_small.jpg
69800,Scirocco 1.4A TSI (COE till 04/2031),Volkswagen,7190,12-Oct-2011,Sports,100391,1390,https://i.i-sgcm.com/cars_used/202011/945684_small.jpg
79000,Golf GTI 5DR Sunroof (COE till 08/2030),Volkswagen,8740,10-Jan-2011,Sports,102000,1984,https://i.i-sgcm.com/cars_used/202105/993710_small.jpg
93988,Polo 1.0A TSI Beats,Volkswagen,9130,31-Aug-2020,Hatchback,10000,999,https://i.i-sgcm.com/cars_used/202011/943145_small.jpg
71800,Touran 1.4A TSI,Volkswagen,11910,10-Nov-2016,MPV,61000,1395,https://i.i-sgcm.com/cars_used/202107/1017212_small.jpg
62800,Golf 1.4A TSI EQP Sunroof,Volkswagen,11330,28-Jun-2016,Hatchback,90000,1395,https://i.i-sgcm.com/cars_used/202107/1010819_small.jpg
49100,Golf 1.2A TSI (OPC),Volkswagen,7580,27-Jul-2017,Hatchback,57000,1197,https://i.i-sgcm.com/cars_used/202107/1018074_small.jpg
112800,Touareg Hybrid 3.0A (New 10-yr COE),Volkswagen,11270,13-Apr-2012,SUV,71000,2995,https://i.i-sgcm.com/cars_used/202107/1017895_small.jpg
69800,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,6980,20-Dec-2011,Sports,97151,1390,https://i.i-sgcm.com/cars_used/202105/999767_small.jpg
39800,Tiguan 1.4A TSI BMT,Volkswagen,13780,09-May-2013,SUV,126100,1390,https://i.i-sgcm.com/cars_used/202105/999667_small.jpg
114800,Passat 1.8A TSI,Volkswagen,11560,28-Feb-2020,Luxury,32000,1798,https://i.i-sgcm.com/cars_used/202105/998431_small.jpg
86800,Passat CC 1.8T (New 10-yr COE),Volkswagen,8680,17-Jan-2012,Luxury,70000,1798,https://i.i-sgcm.com/cars_used/202106/1003405_small.jpg
78888,Golf GTI 5DR Sunroof (COE till 08/2029),Volkswagen,9810,22-Oct-2009,Sports,178000,1984,https://i.i-sgcm.com/cars_used/202103/976131_small.jpg
35500,Golf 1.4A TSI,Volkswagen,11630,29-May-2014,Hatchback,86000,1395,https://i.i-sgcm.com/cars_used/202102/970696_small.jpg
48800,Scirocco 1.4A TSI Sunroof (New 5-yr COE),Volkswagen,9750,24-Nov-2011,Sports,103000,1390,https://i.i-sgcm.com/cars_used/202108/1020234_small.jpg
50999,Golf 1.4A TSI,Volkswagen,10730,14-Dec-2015,Hatchback,67728,1395,https://i.i-sgcm.com/cars_used/202107/1010623_small.jpg
72999,Sportsvan 1.4A TSI Comfortline,Volkswagen,9450,13-Feb-2018,Hatchback,44000,1395,https://i.i-sgcm.com/cars_used/202107/1018062_small.jpg
54800,Jetta GP 1.4A TSI,Volkswagen,9070,30-Sep-2016,Sedan,88000,1390,https://i.i-sgcm.com/cars_used/202104/982884_small.jpg
101999,Sharan 2.0A TSI,Volkswagen,13550,25-Aug-2017,MPV,66000,1984,https://i.i-sgcm.com/cars_used/202107/1018710_small.jpg
69800,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,6980,10-Oct-2011,Sports,150961,1390,https://i.i-sgcm.com/cars_used/202108/1019445_small.jpg
39999,Jetta 1.4A TSI,Volkswagen,11390,26-Sep-2014,Sedan,76250,1390,https://i.i-sgcm.com/cars_used/202108/1020962_small.jpg
79800,Scirocco 1.4A TSI (New 10-yr COE),Volkswagen,7980,08-Feb-2012,Sports,116000,1390,https://i.i-sgcm.com/cars_used/202108/1022670_small.jpg
31800,Golf 1.4A TSI (COE till 08/2025),Volkswagen,8030,03-Aug-2010,Hatchback,125000,1390,https://i.i-sgcm.com/cars_used/202107/1017795_small.jpg
66500,Golf 1.4A TSI Sport (COE till 06/2030),Volkswagen,7500,29-Jun-2010,Hatchback,77000,1390,https://i.i-sgcm.com/cars_used/202108/1022690_small.jpg
74800,Beetle 1.2A TSI Sunroof (New 10-yr COE),Volkswagen,7480,28-Aug-2012,Hatchback,105000,1197,https://i.i-sgcm.com/cars_used/202105/994163_small.jpg
157800,Arteon 2.0A TSI R-Line,Volkswagen,16970,23-Apr-2019,Luxury,39000,1984,https://i.i-sgcm.com/cars_used/202107/1012979_small.jpg
24800,Scirocco 1.4A TSI,Volkswagen,18580,10-Apr-2012,Sports,87880,1390,https://i.i-sgcm.com/cars_used/202104/989861_small.jpg
25800,Golf 1.4A TSI Sport (COE till 08/2024),Volkswagen,8620,14-Aug-2009,Hatchback,155000,1390,https://i.i-sgcm.com/cars_used/202106/1009697_small.jpg
53800,Polo GP 1.2A TSI Sunroof,Volkswagen,8180,28-Sep-2017,Hatchback,76165,1197,https://i.i-sgcm.com/cars_used/202107/1018498_small.jpg
